Test Case ID,Modul,Komponen / Kondisi Uji,Langkah-Langkah,Hasil yang Diharapkan,Jenis,Level,Stack,File Sumber,Job CI,Status
TC-PT2-176,Profil Talenta,Parse result persistence,"1. bun run test  2. File: apps/project-service/src/routes/upload-parse-cv.test.ts  3. Kasus: ""Creates the profile when none exists yet""",Creates the profile when none exists yet,ATDD,Kontrak API,TypeScript,apps/project-service/src/routes/upload-parse-cv.test.ts,test-unit,Pass
TC-PT2-177,Profil Talenta,Parse result persistence,"1. bun run test  2. File: apps/project-service/src/routes/upload-parse-cv.test.ts  3. Kasus: ""Leaves a talent unverified when the parse recovered nothing""",Leaves a talent unverified when the parse recovered nothing,ATDD,Kontrak API,TypeScript,apps/project-service/src/routes/upload-parse-cv.test.ts,test-unit,Pass
TC-PT2-178,Profil Talenta,Parse result persistence,"1. bun run test  2. File: apps/project-service/src/routes/upload-parse-cv.test.ts  3. Kasus: ""Records the CV key when parsing fails, without a fake parse""","Records the CV key when parsing fails, without a fake parse",ATDD,Kontrak API,TypeScript,apps/project-service/src/routes/upload-parse-cv.test.ts,test-unit,Pass
TC-PT2-179,Profil Talenta,Parse result persistence,"1. bun run test  2. File: apps/project-service/src/routes/upload-parse-cv.test.ts  3. Kasus: ""Stores the parsed data and the key on the profile""",Stores the parsed data and the key on the profile,ATDD,Kontrak API,TypeScript,apps/project-service/src/routes/upload-parse-cv.test.ts,test-unit,Pass
TC-PT2-180,Profil Talenta,Parse result persistence,"1. bun run test  2. File: apps/project-service/src/routes/upload-parse-cv.test.ts  3. Kasus: ""Updates in place when the profile exists""",Updates in place when the profile exists,ATDD,Kontrak API,TypeScript,apps/project-service/src/routes/upload-parse-cv.test.ts,test-unit,Pass
TC-PT2-181,Profil Talenta,Parse result persistence,"1. bun run test  2. File: apps/project-service/src/routes/upload-parse-cv.test.ts  3. Kasus: ""Verifies the talent on a confident parse""",Verifies the talent on a confident parse,ATDD,Kontrak API,TypeScript,apps/project-service/src/routes/upload-parse-cv.test.ts,test-unit,Pass
TC-PT2-182,Profil Talenta,Parse result persistence,"1. bun run test  2. File: apps/project-service/src/routes/upload-parse-cv.test.ts  3. Kasus: ""Writes nothing when the token does not match""",Writes nothing when the token does not match,ATDD,Kontrak API,TypeScript,apps/project-service/src/routes/upload-parse-cv.test.ts,test-unit,Pass
TC-PT2-183,Profil Talenta,Profile edits do not revoke verification,"1. bun run test  2. File: apps/project-service/src/routes/upload-parse-cv.test.ts  3. Kasus: ""Leaves verificationStatus alone on update""",Leaves verificationStatus alone on update,ATDD,Kontrak API,TypeScript,apps/project-service/src/routes/upload-parse-cv.test.ts,test-unit,Pass
TC-PT2-184,Profil Talenta,PenaltyService > processAbandons,"1. bun run test  2. File: apps/project-service/src/services/penalty.service.test.ts  3. Kasus: ""Applies penalty of 0.5 per abandoned talent""",Applies penalty of 0.5 per abandoned talent,TDD,Unit Layanan,TypeScript,apps/project-service/src/services/penalty.service.test.ts,test-unit,Pass
TC-PT2-185,Profil Talenta,PenaltyService > processAbandons,"1. bun run test  2. File: apps/project-service/src/services/penalty.service.test.ts  3. Kasus: ""Emits abandon_penalized event per talent""",Emits abandon_penalized event per talent,TDD,Unit Layanan,TypeScript,apps/project-service/src/services/penalty.service.test.ts,test-unit,Pass
TC-PT2-186,Profil Talenta,PenaltyService > processInactiveTalents,"1. bun run test  2. File: apps/project-service/src/services/penalty.service.test.ts  3. Kasus: ""Publishes one inactive_warning event per talent""",Publishes one inactive_warning event per talent,TDD,Unit Layanan,TypeScript,apps/project-service/src/services/penalty.service.test.ts,test-unit,Pass
TC-PT2-187,Profil Talenta,PenaltyService > processInactiveTalents,"1. bun run test  2. File: apps/project-service/src/services/penalty.service.test.ts  3. Kasus: ""Returns 0 when no inactive talents found""",Returns 0 when no inactive talents found,TDD,Unit Layanan,TypeScript,apps/project-service/src/services/penalty.service.test.ts,test-unit,Pass
TC-PT2-188,Profil Talenta,WorkPackageService > createWorkPackages,"1. bun run test  2. File: apps/project-service/src/services/project.service.test.ts  3. Kasus: ""Refuses to append once a talent has been quoted""",Refuses to append once a talent has been quoted,TDD,Unit Layanan,TypeScript,apps/project-service/src/services/project.service.test.ts,test-unit,Pass
TC-PT2-189,Profil Talenta,TimeLogService > query methods,"1. bun run test  2. File: apps/project-service/src/services/time-log.service.test.ts  3. Kasus: ""GetByTalent delegates to repository""",GetByTalent delegates to repository,TDD,Unit Layanan,TypeScript,apps/project-service/src/services/time-log.service.test.ts,test-unit,Pass
TC-PT2-190,Profil Talenta,ATDD: Matching Flow,"1. bun run test  2. File: apps/project-service/src/tests/acceptance.test.ts  3. Kasus: ""As a talent, my skills are matched against project requirements""","As a talent, my skills are matched against project requirements",ATDD,Unit,TypeScript,apps/project-service/src/tests/acceptance.test.ts,test-unit,Pass
TC-PT2-191,Profil Talenta,ATDD: Matching Flow,"1. bun run test  2. File: apps/project-service/src/tests/acceptance.test.ts  3. Kasus: ""Exploration rate allocates 30% of slots for underrepresented talents""",Exploration rate allocates 30% of slots for underrepresented talents,ATDD,Unit,TypeScript,apps/project-service/src/tests/acceptance.test.ts,test-unit,Pass
TC-PT2-192,Profil Talenta,Preferences read the key that is actually stored,"1. bun run test  2. File: apps/web/src/routes/preferences-and-experience.test.ts  3. Kasus: ""Authenticated browse reads preferences.requiredSkills""",Authenticated browse reads preferences.requiredSkills,ATDD,Kontrak API,TypeScript,apps/web/src/routes/preferences-and-experience.test.ts,test-unit,Pass
TC-PT2-193,Profil Talenta,Preferences read the key that is actually stored,"1. bun run test  2. File: apps/web/src/routes/preferences-and-experience.test.ts  3. Kasus: ""Public browse reads preferences.requiredSkills""",Public browse reads preferences.requiredSkills,ATDD,Kontrak API,TypeScript,apps/web/src/routes/preferences-and-experience.test.ts,test-unit,Pass
TC-PT2-194,Profil Talenta,Preferences read the key that is actually stored,"1. bun run test  2. File: apps/web/src/routes/preferences-and-experience.test.ts  3. Kasus: ""Public detail reads preferences.requiredSkills""",Public detail reads preferences.requiredSkills,ATDD,Kontrak API,TypeScript,apps/web/src/routes/preferences-and-experience.test.ts,test-unit,Pass
TC-PT2-195,Profil Talenta,Owner controls stay out of the talent view,"1. bun run test  2. File: apps/web/src/routes/role-separation.test.ts  3. Kasus: ""Points the sidebar dashboard link at the talent home for talent""",Points the sidebar dashboard link at the talent home for talent,ATDD,Kontrak API,TypeScript,apps/web/src/routes/role-separation.test.ts,test-unit,Pass
TC-PT2-196,Profil Talenta,Owner controls stay out of the talent view,"1. bun run test  2. File: apps/web/src/routes/role-separation.test.ts  3. Kasus: ""Redirects talent off the owner dashboard""",Redirects talent off the owner dashboard,ATDD,Kontrak API,TypeScript,apps/web/src/routes/role-separation.test.ts,test-unit,Pass
TC-PT2-197,Profil Talenta,Talent can navigate their own work,"1. bun run test  2. File: apps/web/src/routes/talent-nav.test.ts  3. Kasus: ""Links each active-project card to the project detail""",Links each active-project card to the project detail,ATDD,Kontrak API,TypeScript,apps/web/src/routes/talent-nav.test.ts,test-unit,Pass
TC-PT2-198,Profil Talenta,Talent can navigate their own work,"1. bun run test  2. File: apps/web/src/routes/talent-nav.test.ts  3. Kasus: ""Sends the talent back to their own home, not the owner project list""","Sends the talent back to their own home, not the owner project list",ATDD,Kontrak API,TypeScript,apps/web/src/routes/talent-nav.test.ts,test-unit,Pass
TC-PT2-199,Profil Talenta,Constants,"1. bun run test  2. File: packages/shared/src/constants.test.ts  3. Kasus: ""Talent inactivity reassign is 10 days""",Talent inactivity reassign is 10 days,TDD,Unit,TypeScript,packages/shared/src/constants.test.ts,test-unit,Pass
TC-PT2-200,Profil Talenta,Constants,"1. bun run test  2. File: packages/shared/src/constants.test.ts  3. Kasus: ""Talent inactivity warning is 7 days""",Talent inactivity warning is 7 days,TDD,Unit,TypeScript,packages/shared/src/constants.test.ts,test-unit,Pass
TC-PT2-201,Profil Talenta,Constants,"1. bun run test  2. File: packages/shared/src/constants.test.ts  3. Kasus: ""Talent quality thresholds exist""",Talent quality thresholds exist,TDD,Unit,TypeScript,packages/shared/src/constants.test.ts,test-unit,Pass
TC-PT2-202,Profil Talenta,MATCHING_WEIGHTS,"1. bun run test  2. File: packages/shared/src/constants.test.ts  3. Kasus: ""Skill match is 0.3""",Skill match is 0.3,TDD,Unit,TypeScript,packages/shared/src/constants.test.ts,test-unit,Pass
TC-PT2-203,Profil Talenta,AssessmentStage,"1. bun run test  2. File: packages/shared/src/enums.test.ts  3. Kasus: ""Has cv_parsing only""",Has cv_parsing only,TDD,Unit,TypeScript,packages/shared/src/enums.test.ts,test-unit,Pass
TC-PT2-204,Profil Talenta,UserRole,"1. bun run test  2. File: packages/shared/src/enums.test.ts  3. Kasus: ""Has owner and talent""",Has owner and talent,TDD,Unit,TypeScript,packages/shared/src/enums.test.ts,test-unit,Pass
TC-PT2-205,Profil Talenta,RegisterTalentSchema,"1. bun run test  2. File: packages/shared/src/schemas.test.ts  3. Kasus: ""Validates talent registration""",Validates talent registration,TDD,Unit,TypeScript,packages/shared/src/schemas.test.ts,test-unit,Pass
TC-PT2-206,Profil Talenta,RegisterUserSchema,"1. bun run test  2. File: packages/shared/src/schemas.test.ts  3. Kasus: ""Accepts talent role""",Accepts talent role,TDD,Unit,TypeScript,packages/shared/src/schemas.test.ts,test-unit,Pass
TC-S-001,Sengketa,TestGetDispute NotFound.go,"1. make test-go  2. Service: apps/admin-service  3. Kasus: ""TestGetDispute_NotFound""",Get Dispute — Not Found,TDD,Unit Layanan,Go,apps/admin-service,test-go,Pass
TC-S-002,Sengketa,TestGetDispute StoreError.go,"1. make test-go  2. Service: apps/admin-service  3. Kasus: ""TestGetDispute_StoreError""",Get Dispute — Store Error,TDD,Unit Layanan,Go,apps/admin-service,test-go,Pass
TC-S-003,Sengketa,TestGetDispute Success.go,"1. make test-go  2. Service: apps/admin-service  3. Kasus: ""TestGetDispute_Success""",Get Dispute — Success,TDD,Unit Layanan,Go,apps/admin-service,test-go,Pass
TC-S-004,Sengketa,TestListDisputes PaginationClamping.go,"1. make test-go  2. Service: apps/admin-service  3. Kasus: ""TestListDisputes_PaginationClamping""",List Disputes — Pagination Clamping,TDD,Unit Layanan,Go,apps/admin-service,test-go,Pass
TC-S-005,Sengketa,TestListDisputes StatusFilter.go,"1. make test-go  2. Service: apps/admin-service  3. Kasus: ""TestListDisputes_StatusFilter""",List Disputes — Status Filter,TDD,Unit Layanan,Go,apps/admin-service,test-go,Pass
TC-S-006,Sengketa,TestListDisputes StoreError.go,"1. make test-go  2. Service: apps/admin-service  3. Kasus: ""TestListDisputes_StoreError""",List Disputes — Store Error,TDD,Unit Layanan,Go,apps/admin-service,test-go,Pass
TC-S-007,Sengketa,TestListDisputes Success.go,"1. make test-go  2. Service: apps/admin-service  3. Kasus: ""TestListDisputes_Success""",List Disputes — Success,TDD,Unit Layanan,Go,apps/admin-service,test-go,Pass
TC-S-008,Sengketa,Project Lifecycle — Dispute can be resolved to continue,"1. Given a project in ""disputed"" status  2. When transitioned to ""in_progress""",the transition should succeed,BDD,Skenario (BDD),TypeScript,apps/project-service/src/features/project-lifecycle.spec.ts,test-unit,Pass
TC-S-009,Sengketa,Project State Machine > findTransitionEvent,"1. bun run test  2. File: apps/project-service/src/lib/state-machine.test.ts  3. Kasus: ""Finds RESOLVE_DISPUTE_CONTINUE for disputed to in_progress""",Finds RESOLVE_DISPUTE_CONTINUE for disputed to in_progress,TDD,Unit,TypeScript,apps/project-service/src/lib/state-machine.test.ts,test-unit,Pass
TC-S-010,Sengketa,Project State Machine > getValidTransitions,"1. bun run test  2. File: apps/project-service/src/lib/state-machine.test.ts  3. Kasus: ""Disputed has 3 exits""",Disputed has 3 exits,TDD,Unit,TypeScript,apps/project-service/src/lib/state-machine.test.ts,test-unit,Pass
TC-S-011,Sengketa,Project State Machine > isValidTransition,"1. bun run test  2. File: apps/project-service/src/lib/state-machine.test.ts  3. Kasus: ""Disputed can resolve to cancelled""",Disputed can resolve to cancelled,TDD,Unit,TypeScript,apps/project-service/src/lib/state-machine.test.ts,test-unit,Pass
TC-S-012,Sengketa,Project State Machine > isValidTransition,"1. bun run test  2. File: apps/project-service/src/lib/state-machine.test.ts  3. Kasus: ""Disputed can resolve to completed""",Disputed can resolve to completed,TDD,Unit,TypeScript,apps/project-service/src/lib/state-machine.test.ts,test-unit,Pass
TC-S-013,Sengketa,Project State Machine > isValidTransition,"1. bun run test  2. File: apps/project-service/src/lib/state-machine.test.ts  3. Kasus: ""Disputed can resolve to in_progress""",Disputed can resolve to in_progress,TDD,Unit,TypeScript,apps/project-service/src/lib/state-machine.test.ts,test-unit,Pass
TC-S-014,Sengketa,Project State Machine > isValidTransition,"1. bun run test  2. File: apps/project-service/src/lib/state-machine.test.ts  3. Kasus: ""In_progress can be disputed""",In_progress can be disputed,TDD,Unit,TypeScript,apps/project-service/src/lib/state-machine.test.ts,test-unit,Pass
TC-S-015,Sengketa,Project State Machine > isValidTransition,"1. bun run test  2. File: apps/project-service/src/lib/state-machine.test.ts  3. Kasus: ""On_hold can be disputed""",On_hold can be disputed,TDD,Unit,TypeScript,apps/project-service/src/lib/state-machine.test.ts,test-unit,Pass
TC-S-016,Sengketa,Project State Machine > isValidTransition,"1. bun run test  2. File: apps/project-service/src/lib/state-machine.test.ts  3. Kasus: ""Review can be disputed""",Review can be disputed,TDD,Unit,TypeScript,apps/project-service/src/lib/state-machine.test.ts,test-unit,Pass
TC-S-017,Sengketa,Disputes,"1. bun run test  2. File: apps/project-service/src/routes/read-authorization.test.ts  3. Kasus: ""Checks who is asking before returning one dispute""",Checks who is asking before returning one dispute,ATDD,Kontrak API,TypeScript,apps/project-service/src/routes/read-authorization.test.ts,test-unit,Pass
TC-S-018,Sengketa,A dispute raised over one work package,"1. bun run test  2. File: apps/project-service/src/services/dispute.service.test.ts  3. Kasus: ""Scopes a project-level dispute to the unscoped deposits""",Scopes a project-level dispute to the unscoped deposits,TDD,Unit Layanan,TypeScript,apps/project-service/src/services/dispute.service.test.ts,test-unit,Pass
TC-S-019,Sengketa,A dispute raised over one work package,"1. bun run test  2. File: apps/project-service/src/services/dispute.service.test.ts  3. Kasus: ""Scopes the deposit lookup to that package""",Scopes the deposit lookup to that package,TDD,Unit Layanan,TypeScript,apps/project-service/src/services/dispute.service.test.ts,test-unit,Pass
TC-S-020,Sengketa,Moving a dispute along,"1. bun run test  2. File: apps/project-service/src/services/dispute.service.test.ts  3. Kasus: ""Lets an admin escalate""",Lets an admin escalate,TDD,Unit Layanan,TypeScript,apps/project-service/src/services/dispute.service.test.ts,test-unit,Pass
TC-S-021,Sengketa,Moving a dispute along,"1. bun run test  2. File: apps/project-service/src/services/dispute.service.test.ts  3. Kasus: ""Refuses a transition the state machine does not allow""",Refuses a transition the state machine does not allow,TDD,Unit Layanan,TypeScript,apps/project-service/src/services/dispute.service.test.ts,test-unit,Pass
TC-S-022,Sengketa,Moving a dispute along,"1. bun run test  2. File: apps/project-service/src/services/dispute.service.test.ts  3. Kasus: ""Refuses to let a party escalate their own dispute""",Refuses to let a party escalate their own dispute,TDD,Unit Layanan,TypeScript,apps/project-service/src/services/dispute.service.test.ts,test-unit,Pass
